player_name,club,age,position,minutes,goals,assists,contract_expires_year,market_value_million_eur,predicted_value_million_eur,value_diff,valuation_label
Raphael Dwamena,Levante,22.0,FW,222.0,0.0,1.0,,2.5,2.421798000000001,-0.07820199999999922,fair
Aitor Fernández,Levante,27.0,GK,1440.0,0.0,0.0,,2.5,2.8820359999999994,0.3820359999999994,fair
Jason,Levante,24.0,"MF,DF",2330.0,2.0,5.0,,5.0,7.022666666666667,2.022666666666667,undervalued
José Luis Morales,Levante,31.0,"FW,MF",3195.0,12.0,5.0,,10.0,11.176933333333332,1.1769333333333325,fair
Antonio Luna,Levante,27.0,DF,1258.0,0.0,2.0,,1.5,1.6975333333333338,0.19753333333333378,fair
Roger Martí,Levante,27.0,FW,1887.0,13.0,0.0,,10.0,12.561666666666667,2.5616666666666674,undervalued
Borja Mayoral,Levante,21.0,FW,1621.0,3.0,2.0,,4.0,5.284,1.2839999999999998,fair
Oier Olazábal,Levante,28.0,GK,1890.0,0.0,0.0,,2.5,3.0346693333333334,0.5346693333333334,fair
Sergio Postigo,Levante,29.0,DF,1449.0,1.0,1.0,,2.5,2.6956040000000008,0.19560400000000078,fair
Rubén Rochina,Levante,27.0,MF,1800.0,4.0,5.0,,4.0,8.542333333333334,4.542333333333334,undervalued
Moses Simon,Levante,23.0,"DF,MF",785.0,0.0,1.0,,3.0,3.2858333333333336,0.2858333333333336,fair
Toño,Levante,28.0,"DF,MF",1763.0,2.0,2.0,,1.0,3.0148360000000003,2.0148360000000003,undervalued
Koke Vegas,Levante,22.0,GK,90.0,0.0,0.0,,0.8,0.5684198333333341,-0.23158016666666592,fair
Rúben Vezo,Levante,24.0,DF,1339.0,2.0,1.0,,6.0,5.3283,-0.6717000000000004,fair
Lucas Alario,Leverkusen,25.0,FW,1265.0,9.0,3.0,,17.0,18.468333333333334,1.4683333333333337,undervalued
Charles Aránguiz,Leverkusen,29.0,MF,1891.0,2.0,7.0,,15.0,12.138833333333341,-2.8611666666666586,overvalued
Leon Bailey,Leverkusen,20.0,"FW,MF",1914.0,5.0,1.0,,40.0,18.458333333333332,-21.541666666666668,overvalued
Julian Baumgartlinger,Leverkusen,30.0,MF,1559.0,0.0,1.0,,3.5,3.489174666666668,-0.010825333333332132,fair
Karim Bellarabi,Leverkusen,28.0,"FW,MF",1057.0,5.0,4.0,,15.0,17.08,2.0799999999999983,undervalued
Lars Bender,Leverkusen,29.0,"DF,MF",1361.0,1.0,4.0,,9.0,8.468333333333334,-0.5316666666666663,fair
Sven Bender,Leverkusen,29.0,DF,1991.0,0.0,0.0,,9.0,7.329333333333335,-1.6706666666666647,overvalued
Julian Brandt,Leverkusen,22.0,"MF,FW",2666.0,7.0,11.0,,50.0,48.92,-1.0799999999999983,fair
Kai Havertz,Leverkusen,19.0,"MF,FW",2894.0,17.0,3.0,,90.0,44.093333333333334,-45.906666666666666,overvalued
Benjamin Henrichs,Leverkusen,21.0,DF,63.0,0.0,0.0,,15.0,6.524428499999998,-8.475571500000001,overvalued
Tin Jedvaj,Leverkusen,22.0,DF,1121.0,0.0,0.0,,7.5,7.702683333333335,0.20268333333333466,fair
Dominik Kohr,Leverkusen,24.0,MF,973.0,0.0,2.0,,4.0,4.674983333333334,0.6749833333333344,fair
Ramazan Özcan,Leverkusen,34.0,GK,180.0,0.0,0.0,,0.3,8.15565266666667,7.85565266666667,undervalued
Paulinho,Leverkusen,18.0,"FW,MF",180.0,0.0,0.0,,15.0,13.331491666666672,-1.6685083333333282,overvalued
Jonathan Tah,Leverkusen,22.0,DF,2937.0,3.0,1.0,,40.0,31.321666666666665,-8.678333333333335,overvalued
Kevin Volland,Leverkusen,26.0,FW,2814.0,14.0,9.0,,30.0,57.76166666666666,27.761666666666663,undervalued
Mitchell Weiser,Leverkusen,24.0,DF,2111.0,1.0,3.0,,14.0,13.445666666666666,-0.554333333333334,fair
Wendell,Leverkusen,25.0,DF,2277.0,2.0,2.0,,20.0,17.191666666666666,-2.8083333333333336,overvalued
Luiz Araújo,Lille,22.0,"FW,MF",781.0,3.0,2.0,,7.0,6.833266666666667,-0.16673333333333318,fair
Fodé Ballo-Touré,Lille,21.0,DF,1593.0,0.0,1.0,,12.0,10.288333333333334,-1.711666666666666,overvalued
Jonathan Bamba,Lille,22.0,"FW,MF",3004.0,13.0,3.0,,17.0,23.531666666666666,6.531666666666666,undervalued
Yassine Benzia,Lille,23.0,MF,160.0,0.0,1.0,,1.5,1.551708333333334,0.05170833333333391,fair
Kouadio-Yves Dabila,Lille,21.0,DF,782.0,0.0,0.0,,4.0,3.2866833333333303,-0.7133166666666697,fair
José Fonte,Lille,34.0,DF,3110.0,3.0,1.0,,2.0,1.6607693333333342,-0.3392306666666658,fair
Rui Fonte,Lille,28.0,FW,627.0,1.0,0.0,,2.5,2.676,0.17600000000000016,fair
Edgar Ié,Lille,24.0,DF,239.0,0.0,0.0,,3.5,2.5259969999999985,-0.9740030000000015,fair
Youssouf Koné,Lille,23.0,DF,1709.0,0.0,1.0,,5.0,8.838666666666668,3.8386666666666684,undervalued
Rafael Leão,Lille,19.0,FW,1287.0,8.0,3.0,,15.0,16.405,1.4050000000000011,undervalued
Thiago Maia,Lille,21.0,MF,1021.0,0.0,1.0,,4.0,7.54493333333333,3.54493333333333,undervalued
Mike Maignan,Lille,22.0,GK,3420.0,0.0,0.0,,17.5,17.046666666666667,-0.45333333333333314,fair
Reinildo Mandava,Lille,24.0,DF,97.0,0.0,0.0,,0.6,1.8526680000000002,1.2526680000000003,fair
Thiago Mendes,Lille,26.0,MF,3074.0,0.0,5.0,,25.0,20.85333333333333,-4.146666666666668,overvalued
Lebo Mothiba,Lille,22.0,FW,1771.0,9.0,2.0,,7.0,8.03,1.0299999999999994,fair
Nicolas Pépé,Lille,23.0,"FW,MF",3324.0,22.0,11.0,,65.0,72.78666666666666,7.786666666666662,undervalued
Jérémy Pied,Lille,29.0,DF,469.0,0.0,2.0,,2.5,2.7084416666666655,0.20844166666666553,fair
Loïc Rémy,Lille,31.0,FW,1204.0,7.0,2.0,,3.0,3.673348333333333,0.6733483333333332,fair
Adama Soumaoro,Lille,26.0,DF,1723.0,0.0,1.0,,10.0,7.414000000000001,-2.5859999999999994,overvalued
Boubakary Soumaré,Lille,19.0,MF,564.0,1.0,1.0,,7.5,6.57515,-0.9248500000000002,fair
Xeka,Lille,23.0,MF,2260.0,2.0,0.0,,10.0,8.974166666666667,-1.025833333333333,fair
Arton Zekaj,Lille,18.0,FW,1.0,0.0,0.0,,0.25,0.2861191666666667,0.0361191666666667,fair
Trent Alexander-Arnold,Liverpool,19.0,DF,2462.0,1.0,12.0,,80.0,64.48833333333333,-15.51166666666667,overvalued
Alisson,Liverpool,25.0,GK,3420.0,0.0,0.0,,80.0,71.48,-8.519999999999996,overvalued
Nathaniel Clyne,Liverpool,27.0,DF,1143.0,0.0,1.0,,12.0,36.751000000000005,24.751000000000005,undervalued
Virgil van Dijk,Liverpool,27.0,DF,3384.0,4.0,2.0,,90.0,80.07333333333334,-9.926666666666662,overvalued
Fabinho,Liverpool,24.0,MF,2017.0,1.0,2.0,,50.0,44.53333333333333,-5.466666666666669,overvalued
Roberto Firmino,Liverpool,26.0,"FW,MF",2607.0,12.0,6.0,,80.0,69.61833333333334,-10.38166666666666,overvalued
Joe Gomez,Liverpool,21.0,DF,1063.0,0.0,0.0,,35.0,34.49216666666666,-0.5078333333333376,fair
Jordan Henderson,Liverpool,28.0,MF,1987.0,1.0,3.0,,35.0,34.397333333333336,-0.6026666666666642,fair
Naby Keïta,Liverpool,23.0,MF,1390.0,2.0,1.0,,60.0,48.06166666666667,-11.938333333333333,overvalued
Adam Lallana,Liverpool,30.0,"MF,FW",468.0,0.0,0.0,,15.0,19.241858333333337,4.241858333333337,undervalued
Dejan Lovren,Liverpool,29.0,DF,986.0,1.0,0.0,,20.0,19.60745,-0.39254999999999995,fair
Sadio Mané,Liverpool,26.0,FW,3077.0,22.0,1.0,,120.0,98.64333333333333,-21.35666666666667,overvalued
James Milner,Liverpool,32.0,"MF,DF",1789.0,5.0,4.0,,15.0,14.929666666666666,-0.07033333333333402,fair
Alberto Moreno,Liverpool,26.0,DF,154.0,0.0,0.0,,9.0,13.7837,4.7837,undervalued
Divock Origi,Liverpool,23.0,FW,371.0,3.0,1.0,,20.0,18.213666666666665,-1.786333333333335,overvalued
Alex Oxlade-Chamberlain,Liverpool,24.0,"MF,FW",21.0,0.0,0.0,,35.0,25.10513333333333,-9.894866666666669,overvalued
Andrew Robertson,Liverpool,24.0,DF,3216.0,0.0,11.0,,60.0,55.42166666666667,-4.578333333333333,overvalued
Mohamed Salah,Liverpool,26.0,FW,3250.0,22.0,8.0,,150.0,123.97666666666667,-26.023333333333326,overvalued
Xherdan Shaqiri,Liverpool,26.0,"FW,MF",1064.0,6.0,3.0,,25.0,33.916333333333334,8.916333333333334,undervalued
Daniel Sturridge,Liverpool,28.0,"FW,MF",509.0,2.0,1.0,,15.0,15.38,0.3800000000000008,fair
Georginio Wijnaldum,Liverpool,27.0,MF,2725.0,3.0,0.0,,50.0,48.36333333333334,-1.6366666666666632,overvalued
Houssem Aouar,Lyon,20.0,MF,3061.0,7.0,7.0,,45.0,41.47,-3.530000000000001,overvalued
Maxwel Cornet,Lyon,21.0,FW,1281.0,7.0,5.0,,15.0,29.845,14.844999999999999,undervalued
Moussa Dembélé,Lyon,22.0,FW,2016.0,15.0,4.0,,27.0,32.17166666666667,5.171666666666667,undervalued
Jason Denayer,Lyon,23.0,DF,2754.0,2.0,0.0,,12.5,13.275,0.7750000000000004,fair
Memphis Depay,Lyon,24.0,"FW,MF",2737.0,10.0,10.0,,45.0,46.17,1.1700000000000017,fair
Nabil Fekir,Lyon,25.0,MF,1988.0,9.0,7.0,,60.0,50.24,-9.759999999999998,overvalued
Jordan Ferri,Lyon,26.0,MF,1874.0,2.0,1.0,,4.0,5.377033333333333,1.3770333333333333,undervalued
Mathieu Gorgelin,Lyon,27.0,GK,360.0,0.0,0.0,,1.0,2.361916666666667,1.361916666666667,undervalued
Anthony Lopes,Lyon,27.0,GK,3060.0,0.0,0.0,,25.0,20.4636,-4.5364,overvalued
Marcelo,Lyon,31.0,DF,1853.0,2.0,2.0,,25.0,25.880466666666663,0.8804666666666634,fair
Ferland Mendy,Lyon,23.0,DF,2531.0,2.0,1.0,,30.0,23.255333333333336,-6.744666666666664,overvalued
Jérémy Morel,Lyon,34.0,DF,1064.0,0.0,0.0,,0.25,0.6909413333333337,0.44094133333333374,fair
Lenny Pintor,Lyon,17.0,FW,1.0,0.0,0.0,,5.0,3.568258333333335,-1.4317416666666651,overvalued
Rafael,Lyon,28.0,DF,1023.0,0.0,1.0,,0.2,5.220166666666666,5.0201666666666656,undervalued
Oumar Solet,Lyon,18.0,DF,59.0,0.0,0.0,,1.0,2.124483333333333,1.124483333333333,fair
Martin Terrier,Lyon,21.0,FW,1486.0,9.0,0.0,,15.0,16.429333333333332,1.4293333333333322,undervalued
Kenny Tete,Lyon,22.0,DF,1048.0,0.0,3.0,,8.0,7.092599999999999,-0.9074000000000009,fair
Lucas Tousart,Lyon,21.0,MF,1727.0,0.0,0.0,,20.0,17.15066666666667,-2.8493333333333304,overvalued
Bertrand Traoré,Lyon,22.0,FW,2117.0,7.0,2.0,,15.0,13.816666666666666,-1.1833333333333336,fair
Ridle Baku,Mainz 05,20.0,MF,937.0,0.0,0.0,,3.5,3.6606666666666654,0.1606666666666654,fair
Stefan Bell,Mainz 05,26.0,DF,2250.0,0.0,0.0,,3.5,4.0856,0.5856000000000003,fair
Pablo de Blasis,Mainz 05,30.0,FW,90.0,0.0,0.0,,2.0,1.5415553333333332,-0.45844466666666683,fair
Jean-Paul Boëtius,Mainz 05,24.0,"MF,FW",2127.0,4.0,7.0,,6.0,8.461333333333334,2.461333333333334,undervalued
Daniel Brosinski,Mainz 05,30.0,DF,2203.0,3.0,5.0,,2.5,3.6879333333333335,1.1879333333333335,fair
Jonathan Burkardt,Mainz 05,18.0,"FW,MF",259.0,0.0,0.0,,1.75,1.611777666666667,-0.138222333333333,fair
Ahmet Gürleyen,Mainz 05,19.0,DF,13.0,0.0,0.0,,0.4,0.34641216666666774,-0.05358783333333228,fair
Alexander Hack,Mainz 05,24.0,DF,1020.0,1.0,1.0,,2.5,3.45065,0.95065,fair
Gerrit Holtmann,Mainz 05,23.0,"FW,MF",145.0,0.0,0.0,,1.5,1.435984333333333,-0.06401566666666691,fair
Danny Latza,Mainz 05,28.0,MF,1863.0,0.0,3.0,,4.0,3.966816666666667,-0.03318333333333312,fair
Aarón Martín,Mainz 05,21.0,DF,2878.0,0.0,3.0,,20.0,17.503333333333334,-2.496666666666666,overvalued
Jean-Philippe Mateta,Mainz 05,21.0,FW,2483.0,14.0,2.0,,22.0,34.27333333333333,12.273333333333333,undervalued
Alexandru Maxim,Mainz 05,28.0,MF,579.0,1.0,0.0,,2.0,2.346141666666667,0.346141666666667,fair
Florian Müller,Mainz 05,20.0,GK,2160.0,0.0,0.0,,10.0,9.47,-0.5299999999999994,fair
Phillipp Mwene,Mainz 05,24.0,DF,274.0,0.0,0.0,,1.5,1.2021999999999997,-0.2978000000000003,fair
Karim Onisiwo,Mainz 05,26.0,"FW,MF",1161.0,7.0,3.0,,3.5,7.335,3.835,undervalued
Robin Quaison,Mainz 05,24.0,"FW,MF",2194.0,7.0,3.0,,8.0,7.452,-0.548,fair
Anthony Ujah,Mainz 05,27.0,FW,735.0,4.0,0.0,,1.5,3.589166666666667,2.089166666666667,undervalued
Robin Zentner,Mainz 05,23.0,GK,900.0,0.0,0.0,,1.0,1.1173166666666667,0.11731666666666674,fair
Sergio Agüero,Manchester City,30.0,FW,2459.0,21.0,8.0,,65.0,64.78166666666667,-0.2183333333333337,fair
Danilo,Manchester City,27.0,DF,807.0,1.0,0.0,,20.0,24.422666666666668,4.422666666666668,undervalued
Kevin De Bruyne,Manchester City,27.0,MF,975.0,2.0,2.0,,130.0,21.3675,-108.6325,overvalued
Fabian Delph,Manchester City,28.0,DF,725.0,0.0,1.0,,15.0,18.552249999999997,3.5522499999999972,undervalued
Ederson,Manchester City,24.0,GK,3420.0,0.0,1.0,,70.0,61.24666666666667,-8.75333333333333,overvalued
Fernandinho,Manchester City,33.0,MF,2377.0,1.0,3.0,,12.0,10.067558333333332,-1.9324416666666675,overvalued
Phil Foden,Manchester City,18.0,MF,335.0,1.0,0.0,,25.0,20.987858333333335,-4.012141666666665,overvalued
Gabriel Jesus,Manchester City,21.0,FW,1036.0,7.0,3.0,,70.0,26.965,-43.035,overvalued
Vincent Kompany,Manchester City,32.0,DF,1224.0,1.0,0.0,,8.0,9.4585,1.4585000000000008,undervalued
Aymeric Laporte,Manchester City,24.0,DF,3057.0,3.0,3.0,,75.0,49.45333333333333,-25.546666666666667,overvalued
Riyad Mahrez,Manchester City,27.0,"FW,MF",1343.0,7.0,4.0,,60.0,38.27,-21.729999999999997,overvalued
Benjamin Mendy,Manchester City,24.0,DF,900.0,0.0,5.0,,35.0,37.085,2.085000000000001,undervalued
Nicolás Otamendi,Manchester City,30.0,DF,1236.0,0.0,0.0,,25.0,22.053333333333335,-2.9466666666666654,overvalued
Leroy Sané,Manchester City,22.0,FW,1867.0,10.0,10.0,,100.0,86.45,-13.549999999999997,overvalued
Bernardo Silva,Manchester City,23.0,"MF,FW",2854.0,7.0,7.0,,100.0,77.85333333333334,-22.14666666666666,overvalued
David Silva,Manchester City,32.0,MF,2401.0,6.0,8.0,,20.0,19.689216666666667,-0.3107833333333332,fair
Raheem Sterling,Manchester City,23.0,FW,2771.0,17.0,9.0,,140.0,109.68666666666667,-30.313333333333333,overvalued
John Stones,Manchester City,24.0,DF,1764.0,0.0,0.0,,60.0,53.806666666666665,-6.193333333333335,overvalued
Kyle Walker,Manchester City,28.0,DF,2779.0,1.0,1.0,,50.0,45.24166666666667,-4.758333333333333,overvalued
Oleksandr Zinchenko,Manchester City,21.0,DF,1151.0,0.0,3.0,,20.0,21.448333333333334,1.4483333333333341,undervalued
Eric Bailly,Manchester Utd,24.0,DF,638.0,0.0,0.0,,25.0,22.677666666666667,-2.322333333333333,overvalued
Diogo Dalot,Manchester Utd,19.0,"DF,MF",1013.0,0.0,2.0,,20.0,15.857833333333334,-4.142166666666666,overvalued
Matteo Darmian,Manchester Utd,28.0,DF,443.0,0.0,0.0,,10.0,10.689166666666667,0.6891666666666669,fair
Marouane Fellaini,Manchester Utd,30.0,MF,752.0,0.0,1.0,,12.0,10.780869,-1.2191310000000009,fair
Fred,Manchester Utd,25.0,MF,1041.0,1.0,1.0,,30.0,26.906666666666666,-3.0933333333333337,overvalued
David de Gea,Manchester Utd,27.0,GK,3420.0,0.0,0.0,,65.0,59.72833333333333,-5.271666666666668,overvalued
Ander Herrera,Manchester Utd,28.0,MF,1403.0,2.0,3.0,,25.0,25.429333333333332,0.42933333333333223,fair
Phil Jones,Manchester Utd,26.0,DF,1263.0,0.0,1.0,,20.0,20.439,0.43900000000000006,fair
Victor Lindelöf,Manchester Utd,24.0,DF,2601.0,1.0,1.0,,35.0,32.64333333333333,-2.356666666666669,overvalued
Jesse Lingard,Manchester Utd,25.0,"FW,MF",1663.0,4.0,2.0,,40.0,35.26166666666666,-4.738333333333337,overvalued
Romelu Lukaku,Manchester Utd,25.0,FW,2136.0,12.0,0.0,,75.0,55.556666666666665,-19.443333333333335,overvalued
Anthony Martial,Manchester Utd,22.0,FW,1621.0,10.0,2.0,,60.0,47.873333333333335,-12.126666666666665,overvalued
Juan Mata,Manchester Utd,30.0,"FW,MF",1289.0,3.0,2.0,,20.0,19.38133333333333,-0.6186666666666696,fair
Scott McTominay,Manchester Utd,21.0,"MF,DF",867.0,2.0,0.0,,12.0,13.615666666666668,1.6156666666666677,undervalued
Andreas Pereira,Manchester Utd,22.0,MF,599.0,1.0,1.0,,10.0,15.136866666666668,5.136866666666668,undervalued
Paul Pogba,Manchester Utd,25.0,MF,3006.0,13.0,9.0,,100.0,79.97833333333334,-20.02166666666666,overvalued
Marcus Rashford,Manchester Utd,20.0,FW,2334.0,10.0,6.0,,80.0,38.13666666666666,-41.86333333333334,overvalued
Marcos Rojo,Manchester Utd,28.0,DF,212.0,0.0,0.0,,12.0,11.446666666666667,-0.5533333333333328,fair
Alexis Sánchez,Manchester Utd,29.0,"FW,MF",880.0,1.0,3.0,,35.0,15.1035,-19.8965,overvalued
Luke Shaw,Manchester Utd,23.0,DF,2591.0,1.0,4.0,,30.0,26.825,-3.1750000000000007,overvalued
Chris Smalling,Manchester Utd,28.0,DF,2127.0,1.0,0.0,,20.0,23.530833333333334,3.5308333333333337,undervalued
Antonio Valencia,Manchester Utd,32.0,"DF,MF",466.0,0.0,0.0,,5.0,5.6550666666666665,0.6550666666666665,fair
Ashley Young,Manchester Utd,33.0,DF,2569.0,2.0,2.0,,5.0,3.4654720000000014,-1.5345279999999986,overvalued
Jordan Amavi,Marseille,24.0,DF,2177.0,0.0,2.0,,8.0,8.28,0.27999999999999936,fair
Mario Balotelli,Marseille,27.0,FW,752.0,0.0,1.0,,20.0,15.407950000000001,-4.592049999999999,overvalued
Valère Germain,Marseille,28.0,FW,2170.0,8.0,2.0,,7.0,7.676666666666667,0.6766666666666667,fair
Luiz Gustavo,Marseille,31.0,"MF,DF",2436.0,2.0,0.0,,10.0,7.956908333333333,-2.043091666666667,overvalued
Boubacar Kamara,Marseille,18.0,DF,2411.0,1.0,0.0,,18.0,24.68,6.68,undervalued
Steve Mandanda,Marseille,33.0,GK,2735.0,0.0,0.0,,2.5,2.166816666666666,-0.33318333333333383,fair
Clinton N'Jie,Marseille,24.0,"FW,MF",364.0,3.0,2.0,,3.5,5.404933333333335,1.904933333333335,undervalued
Lucas Ocampos,Marseille,24.0,"FW,MF",2708.0,4.0,8.0,,15.0,14.995,-0.005000000000000782,fair
Dimitri Payet,Marseille,31.0,"MF,FW",1904.0,4.0,6.0,,12.5,8.198766666666668,-4.301233333333332,overvalued
Yohann Pelé,Marseille,35.0,GK,682.0,0.0,0.0,,0.5,0.1947286666666666,-0.3052713333333334,fair
Adil Rami,Marseille,32.0,DF,1412.0,1.0,1.0,,3.0,2.657133333333334,-0.3428666666666662,fair
Christopher Rocchia,Marseille,20.0,DF,3.0,0.0,0.0,,0.2,0.7421499999999983,0.5421499999999984,fair
Rolando,Marseille,32.0,DF,804.0,0.0,0.0,,0.75,0.7371510000000003,-0.012848999999999666,fair
Hiroki Sakai,Marseille,28.0,DF,2374.0,1.0,4.0,,8.0,7.097999999999999,-0.902000000000001,fair
Morgan Sanson,Marseille,23.0,MF,2403.0,5.0,3.0,,28.0,21.77,-6.23,overvalued
Bouna Sarr,Marseille,26.0,"DF,FW",2242.0,1.0,1.0,,6.0,6.108666666666666,0.10866666666666625,fair
Grégory Sertic,Marseille,28.0,MF,108.0,0.0,0.0,,1.0,2.627441666666667,1.627441666666667,undervalued
Kevin Strootman,Marseille,28.0,MF,1942.0,1.0,5.0,,20.0,7.607983333333333,-12.392016666666667,overvalued
Florian Thauvin,Marseille,25.0,"FW,MF",2613.0,16.0,8.0,,45.0,60.25,15.25,undervalued
Nico Elvedi,M'Gladbach,21.0,DF,2623.0,2.0,1.0,,30.0,26.515,-3.4849999999999994,overvalued
Matthias Ginter,M'Gladbach,24.0,DF,2379.0,2.0,0.0,,35.0,26.850333333333335,-8.149666666666665,overvalued
Thorgan Hazard,M'Gladbach,25.0,"FW,DF",2873.0,10.0,11.0,,38.0,46.25666666666667,8.256666666666668,undervalued
Patrick Herrmann,M'Gladbach,27.0,"FW,DF",1079.0,3.0,2.0,,4.5,5.636833333333334,1.1368333333333336,fair
Jonas Hofmann,M'Gladbach,26.0,MF,1911.0,5.0,5.0,,9.0,13.907000000000002,4.907000000000002,undervalued
Tony Jantschke,M'Gladbach,28.0,DF,933.0,0.0,1.0,,3.0,2.764920666666667,-0.2350793333333332,fair
Fabian Johnson,M'Gladbach,30.0,"DF,FW",1012.0,1.0,0.0,,3.0,2.9510353333333343,-0.04896466666666566,fair
Christoph Kramer,M'Gladbach,27.0,MF,1136.0,2.0,1.0,,10.0,8.082166666666668,-1.9178333333333324,overvalued
Michael Lang,M'Gladbach,27.0,DF,1255.0,1.0,0.0,,4.5,4.455333333333333,-0.044666666666667076,fair
Florian Neuhaus,M'Gladbach,21.0,MF,2062.0,3.0,8.0,,22.0,24.65,2.6499999999999986,undervalued
Raffael,M'Gladbach,33.0,FW,543.0,2.0,1.0,,2.5,1.9739351666666671,-0.5260648333333329,fair
Yann Sommer,M'Gladbach,29.0,GK,3060.0,0.0,0.0,,12.0,9.686666666666667,-2.3133333333333326,overvalued
Lars Stindl,M'Gladbach,29.0,"FW,MF",1508.0,3.0,1.0,,10.0,7.8304,-2.1696,overvalued
Tobias Strobl,M'Gladbach,28.0,"MF,DF",2293.0,0.0,4.0,,7.0,7.331666666666667,0.331666666666667,fair
Ibrahima Traoré,M'Gladbach,30.0,"FW,MF",552.0,0.0,2.0,,2.0,2.1142443333333336,0.11424433333333361,fair
Oscar Wendt,M'Gladbach,32.0,DF,2731.0,1.0,1.0,,2.0,1.9915166666666673,-0.008483333333332732,fair
Denis Zakaria,M'Gladbach,21.0,MF,1959.0,4.0,0.0,,20.0,17.706833333333336,-2.2931666666666644,overvalued
Ignazio Abate,Milan,31.0,DF,1302.0,0.0,0.0,,2.0,3.1661020000000004,1.1661020000000004,fair
Tiemoué Bakayoko,Milan,23.0,MF,2301.0,1.0,1.0,,35.0,26.370933333333333,-8.629066666666667,overvalued
Lucas Biglia,Milan,32.0,MF,1114.0,1.0,0.0,,6.0,4.451575,-1.548425,overvalued
Giacomo Bonaventura,Milan,28.0,MF,646.0,3.0,1.0,,20.0,17.3875,-2.6125000000000007,overvalued
Fabio Borini,Milan,27.0,"FW,MF",1054.0,2.0,2.0,,7.0,9.823333333333334,2.823333333333334,undervalued
Davide Calabria,Milan,21.0,DF,1950.0,1.0,2.0,,20.0,19.685666666666666,-0.3143333333333338,fair
Samu Castillejo,Milan,23.0,"FW,MF",1023.0,4.0,2.0,,18.0,16.87,-1.129999999999999,fair
Andrea Conti,Milan,24.0,DF,500.0,0.0,2.0,,15.0,11.6237,-3.3763000000000005,overvalued
Patrick Cutrone,Milan,20.0,FW,1457.0,3.0,2.0,,28.0,23.578333333333333,-4.421666666666667,overvalued
Gianluigi Donnarumma,Milan,19.0,GK,3090.0,0.0,0.0,,55.0,44.373333333333335,-10.626666666666665,overvalued
Gonzalo Higuaín,Milan,30.0,FW,1085.0,5.0,0.0,,35.0,10.215158333333333,-24.784841666666665,overvalued
Franck Kessié,Milan,21.0,MF,3018.0,8.0,2.0,,33.0,31.423333333333332,-1.576666666666668,overvalued
Diego Laxalt,Milan,25.0,"DF,MF",651.0,0.0,0.0,,12.0,5.411366666666664,-6.588633333333336,overvalued
José Mauri,Milan,22.0,MF,208.0,0.0,0.0,,1.0,1.6251776666666666,0.6251776666666666,fair
Mateo Musacchio,Milan,27.0,DF,2610.0,1.0,0.0,,15.0,15.137666666666668,0.13766666666666794,fair
Lucas Paquetá,Milan,20.0,MF,842.0,1.0,1.0,,35.0,27.726,-7.274000000000001,overvalued
Pepe Reina,Milan,35.0,GK,330.0,0.0,0.0,,1.0,0.8285416666666674,-0.1714583333333326,fair
Ricardo Rodríguez,Milan,25.0,DF,3047.0,0.0,3.0,,17.0,21.131,4.131,undervalued
Alessio Romagnoli,Milan,23.0,DF,2847.0,2.0,0.0,,50.0,39.485,-10.515,overvalued
Suso,Milan,24.0,"FW,MF",3018.0,7.0,10.0,,40.0,40.455,0.4549999999999983,fair
Cristián Zapata,Milan,31.0,DF,1026.0,0.0,0.0,,2.0,2.7821353333333336,0.7821353333333336,fair
Jean-Eudes Aholou,Monaco,24.0,MF,1075.0,0.0,1.0,,7.0,6.990166666666666,-0.009833333333333805,fair
Youssef Aït Bennasser,Monaco,22.0,MF,936.0,0.0,0.0,,10.0,8.737333333333334,-1.2626666666666662,fair
Fodé Ballo-Touré,Monaco,21.0,DF,1593.0,0.0,1.0,,12.0,11.261333333333333,-0.738666666666667,fair
Antonio Barreca,Monaco,23.0,DF,5.0,0.0,0.0,,7.0,8.7886,1.7886000000000006,undervalued
Diego Benaglio,Monaco,34.0,GK,2058.0,0.0,0.0,,0.5,0.3997166666666669,-0.10028333333333311,fair
Giulian Biancone,Monaco,18.0,DF,90.0,0.0,0.0,,0.5,2.666616666666666,2.166616666666666,undervalued
Nacer Chadli,Monaco,28.0,"MF,FW",691.0,0.0,0.0,,8.0,7.045649999999999,-0.9543500000000007,fair
Sofiane Diop,Monaco,18.0,"MF,FW",741.0,0.0,0.0,,5.0,6.131916666666667,1.1319166666666671,fair
Cesc Fàbregas,Monaco,31.0,MF,180.0,0.0,0.0,,15.0,11.428733333333334,-3.5712666666666664,overvalued
Romain Faivre,Monaco,20.0,"MF,FW",90.0,0.0,0.0,,0.5,3.0056666666666665,2.5056666666666665,undervalued
Willem Geubbels,Monaco,16.0,MF,8.0,0.0,0.0,,10.0,8.355483333333337,-1.6445166666666626,overvalued
Kamil Glik,Monaco,30.0,DF,2970.0,1.0,0.0,,8.0,7.485,-0.5149999999999997,fair
Aleksandr Golovin,Monaco,22.0,"MF,FW",2290.0,3.0,3.0,,25.0,21.962666666666667,-3.0373333333333328,overvalued
Samuel Grandsir,Monaco,21.0,"FW,MF",237.0,0.0,0.0,,3.0,12.002333333333334,9.002333333333334,undervalued
Benjamin Henrichs,Monaco,21.0,"DF,MF",63.0,0.0,0.0,,15.0,10.4535,-4.5465,overvalued
Wilson Isidor,Monaco,17.0,FW,42.0,0.0,0.0,,0.15,1.1246666666666643,0.9746666666666642,fair
